,s1,s2,a,r,s_1,s_2
962,-0.26449981331825256,0.028264611959457397,2.0,0.04331656586891271,-0.2369885891675949,0.027511224150657654
963,-0.2369885891675949,0.027511224150657654,2.0,0.06818824883976815,-0.2103716880083084,0.026616893708705902
964,-0.2103716880083084,0.026616893708705902,2.0,0.09969856675964045,-0.18477322161197662,0.025598468258976936
965,-0.18477322161197662,0.025598468258976936,2.0,0.13772155165054595,-0.16030040383338928,0.02447282150387764
966,-0.16030040383338928,0.02447282150387764,2.0,0.18182312525735017,-0.1370440274477005,0.023256374523043633
967,-0.1370440274477005,0.023256374523043633,2.0,0.2312980184232164,-0.11507932096719742,0.021964702755212784
968,-0.11507932096719742,0.021964702755212784,2.0,0.2852160100125679,-0.09446711093187332,0.020612215623259544
969,-0.09446711093187332,0.020612215623259544,2.0,0.3424733132660876,-0.07525517046451569,0.019211940467357635
970,-0.07525517046451569,0.019211940467357635,2.0,0.4018450547217325,-0.05747978389263153,0.017775382846593857
971,-0.05747978389263153,0.017775382846593857,2.0,0.46203615056658953,-0.04116732254624367,0.016312459483742714
972,-0.04116732254624367,0.016312459483742714,2.0,0.5217283078803588,-0.02633582055568695,0.014831501990556717
973,-0.02633582055568695,0.014831501990556717,2.0,0.5796216622181345,-0.012996520847082138,0.013339300639927387
974,-0.012996520847082138,0.013339300639927387,2.0,0.6344704664357534,-0.001155319856479764,0.011841200292110443
975,-0.001155319856479764,0.011841200292110443,2.0,0.6851126214271164,0.009185896255075932,0.010341215878725052
976,0.009185896255075932,0.010341215878725052,2.0,0.7304934221670725,0.01802806183695793,0.008842164650559425
977,0.01802806183695793,0.008842164650559425,0.0,0.7588783909317415,0.023373881354928017,0.00534582044929266
978,0.023373881354928017,0.00534582044929266,0.0,0.7688807039849865,0.025225846096873283,0.0018519642762839794
979,0.025225846096873283,0.0018519642762839794,0.0,0.7600140337100776,0.023584965616464615,-0.0016408802475780249
980,0.023584965616464615,-0.0016408802475780249,0.0,0.7327094216320786,0.018450340256094933,-0.005134624894708395
981,0.018450340256094933,-0.005134624894708395,0.0,0.688300360474181,0.009819543920457363,-0.00863079633563757
982,0.009819543920457363,-0.00863079633563757,0.0,0.6289751128325842,-0.0023101679980754852,-0.012129711918532848
983,-0.0023101679980754852,-0.012129711918532848,0.0,0.5576931769740097,-0.017939819023013115,-0.01562965102493763
984,-0.017939819023013115,-0.01562965102493763,0.0,0.4780611979430267,-0.03706585243344307,-0.019126031547784805
985,-0.03706585243344307,-0.019126031547784805,0.0,0.39416316629238657,-0.05967644229531288,-0.02261059172451496
986,-0.05967644229531288,-0.02261059172451496,0.0,0.3103401554991728,-0.08574707806110382,-0.02607063390314579
987,-0.08574707806110382,-0.02607063390314579,0.0,0.23091799621438644,-0.11523544788360596,-0.029488373547792435
988,-0.11523544788360596,-0.029488373547792435,0.0,0.15988550890319975,-0.1480759084224701,-0.032840464264154434
989,-0.1480759084224701,-0.032840464264154434,0.0,0.10053398493457616,-0.18417373299598694,-0.03609782084822655
990,-0.18417373299598694,-0.03609782084822655,0.0,0.05507763831061448,-0.2233995646238327,-0.039225831627845764
991,-0.2233995646238327,-0.039225831627845764,0.0,0.024285476238129787,-0.26558464765548706,-0.04218507558107376
992,-0.26558464765548706,-0.04218507558107376,2.0,0.007656262605426601,-0.30851730704307556,-0.0429326556622982
993,-0.30851730704307556,-0.0429326556622982,2.0,0.001109140874454339,-0.3519534468650818,-0.043436139822006226
994,-0.3519534468650818,-0.043436139822006226,2.0,8.39837491913141e-07,-0.39562076330184937,-0.04366733878850937
995,-0.39562076330184937,-0.04366733878850937,2.0,-0.1,-0.4392245411872864,-0.043603766709566116
996,-0.4392245411872864,-0.043603766709566116,2.0,-0.1,-0.482454389333725,-0.0432298369705677
997,-0.482454389333725,-0.0432298369705677,2.0,-0.1,-0.5249919891357422,-0.0425376370549202
998,-0.5249919891357422,-0.0425376370549202,2.0,-0.1,-0.5665192008018494,-0.04152718558907509
999,-0.5665192008018494,-0.04152718558907509,2.0,-0.1,-0.6067253947257996,-0.040206171572208405
1000,-0.6067253947257996,-0.040206171572208405,2.0,-0.1,-0.6453145146369934,-0.03858916461467743
1001,-0.6453145146369934,-0.03858916461467743,2.0,-0.1,-0.6820110082626343,-0.03669644892215729
1002,-0.6820110082626343,-0.03669644892215729,2.0,-0.1,-0.7165635824203491,-0.034552574157714844
1003,-0.7165635824203491,-0.034552574157714844,2.0,-0.1,-0.7487483620643616,-0.03218482807278633
1004,-0.7487483620643616,-0.03218482807278633,2.0,-0.1,-0.7783700823783875,-0.029621709138154984
1005,-0.7783700823783875,-0.029621709138154984,2.0,-0.1,-0.8052617311477661,-0.02689160406589508
1006,-0.8052617311477661,-0.02689160406589508,2.0,-0.1,-0.8292834162712097,-0.0240216962993145
1007,-0.8292834162712097,-0.0240216962993145,2.0,-0.1,-0.85032057762146,-0.021037161350250244
1008,-0.85032057762146,-0.021037161350250244,1.0,-0.1,-0.8692812323570251,-0.01896068826317787
1009,-0.8692812323570251,-0.01896068826317787,2.0,-0.1,-0.8850896954536438,-0.01580842398107052
1010,-0.8850896954536438,-0.01580842398107052,2.0,-0.1,-0.8976879715919495,-0.012598280794918537
1011,-0.8976879715919495,-0.012598280794918537,2.0,-0.1,-0.9070335030555725,-0.009345565922558308
1012,-0.9070335030555725,-0.009345565922558308,2.0,-0.1,-0.9130968451499939,-0.006063345819711685
1013,-0.9130968451499939,-0.006063345819711685,2.0,-0.1,-0.9158598184585571,-0.0027629404794424772
1014,-0.9158598184585571,-0.0027629404794424772,2.0,-0.1,-0.9153143167495728,0.0005454991478472948
1015,-0.9153143167495728,0.0005454991478472948,2.0,-0.1,-0.9114619493484497,0.0038523650728166103
1016,-0.9114619493484497,0.0038523650728166103,2.0,-0.1,-0.9043139815330505,0.007147941738367081
1017,-0.9043139815330505,0.007147941738367081,1.0,-0.1,-0.8948922157287598,0.009421760216355324
1018,-0.8948922157287598,0.009421760216355324,2.0,-0.1,-0.8822269439697266,0.01266530342400074
1019,-0.8822269439697266,0.01266530342400074,2.0,-0.1,-0.8663616180419922,0.015865329653024673
1020,-0.8663616180419922,0.015865329653024673,2.0,-0.1,-0.8473552465438843,0.01900637149810791
1021,-0.8473552465438843,0.01900637149810791,1.0,-0.1,-0.8262848854064941,0.02107037790119648
1022,-0.8262848854064941,0.02107037790119648,1.0,-0.1,-0.8032436966896057,0.02304115518927574
1023,-0.8032436966896057,0.02304115518927574,0.0,-0.1,-0.7793427109718323,0.02390098385512829
1024,-0.7793427109718323,0.02390098385512829,1.0,-0.1,-0.7537063956260681,0.025636347010731697
1025,-0.7537063956260681,0.025636347010731697,1.0,-0.1,-0.7264780402183533,0.02722831256687641
1026,-0.7264780402183533,0.02722831256687641,1.0,-0.1,-0.6978203654289246,0.028657687827944756
1027,-0.6978203654289246,0.028657687827944756,1.0,-0.1,-0.6679146885871887,0.029905665665864944
1028,-0.6679146885871887,0.029905665665864944,1.0,-0.1,-0.6369601488113403,0.03095453605055809
1029,-0.6369601488113403,0.03095453605055809,1.0,-0.1,-0.6051717400550842,0.031788453459739685
1030,-0.6051717400550842,0.031788453459739685,1.0,-0.1,-0.5727775692939758,0.0323941633105278
